"Date","Volume.filtered_mL","Sample.dryweight_g","Sample.wetweight_g","C10.0_PERCENT","C11.0_PERCENT","C12.0_PERCENT","C13.0_PERCENT","C14.0_PERCENT","C14.1_PERCENT","C15.0_PERCENT","C16.0_PERCENT","C16.1n.7_PERCENT","C16.1n.9_PERCENT","C17.0_PERCENT","C18.0_PERCENT","C16.3n.4_PERCENT","C18.1n.7_PERCENT","C18.1n.7t_PERCENT","C18.1n.9c_PERCENT","C18.1n.9t_PERCENT","C18.2n.6c_PERCENT","C18.2n.6t_PERCENT","C18.3n.3_PERCENT","C18.3n.6_PERCENT","C18.4n.3_PERCENT","C20.0_PERCENT","C20.1n.9_PERCENT","C20.3n.3_PERCENT","C20.4n.6_PERCENT","C20.5n.3_PERCENT","C22.0_PERCENT","C22.1n.9_PERCENT","C22.2n.6_PERCENT","C22.4n.6_PERCENT","C22.5n.3_PERCENT","C22.5n.6._PERCENT","C22.6n.3_PERCENT","C23.0_PERCENT","C24.0_PERCENT","C24.1n.9_PERCENT","C16.2n.4_PERCENT","C20.4n.3_PERCENT","C22.1n.11_PERCENT","TotalFA_ug"
2015-05-21,9500,0.1282,2.5892,0.00501320279373393,0,0.0121870744813317,0,0.156191123805329,0,0.00646564471391875,0.211034628934314,0.126850656011883,0.0107749161478461,0.00391681633721162,0.104750654403892,0.00396333382304416,0.0738659729038345,0,0.0282489729497908,0,0.0454882321432407,0,0.0108883550230485,0,0.0301297784955509,0,0,0,0,0.0783432633196279,0.0106195713816455,0,0,0,0,0,0.0649218835576342,0,0,0,0.0163459187731225,0,0,297.541825684129
2015-05-26,8800,0.0688000000000001,1.9804,0.00246621854383492,0,0.00881443639988,0.00203132150661009,0.123905530746357,0.00192994923462865,0.00809554953370258,0.253841936805426,0.114597084804992,0.00974466048291889,0.00591368058798028,0.10903496083561,0.00330437690530632,0.0328894623126009,0.00117581395236561,0.0352724725381429,0,0.0377815621834095,0.0039003889750468,0.0205540714291156,0.00226380712663413,0.0323706272058805,0.00544088802594979,0.00152547830504276,0,0.00506312990749264,0.078170928852861,0.00681204997326484,0.00671125945527512,0,0,0.00305525467675404,0,0.0644520678947599,0.00222603790075267,0.00404578054517491,0.00317617026550795,0.00549929770285861,0.00298916964387255,0,340.542155107092
2015-06-03,7800,NA,1.3054,0.00154838261274634,0,0.00538145266370187,0.00108760823558309,0.0721058205465862,0.00144705069218979,0.00728325437751241,0.184922520290722,0.0681870881670136,0.00786286687666558,0.00870230069869404,0.279033591735805,0.00488080957982544,0.036341501113906,0.00417442631820456,0.0213146759768114,0.00283802454306623,0.0255382211889202,0.00473962530138968,0.016821743307617,0.00126911115364113,0.0348986674449205,0.0135675709799873,0.00225978816352579,0,0.00404466116753338,0.0722243509309271,0.00400094033037344,0.0158416231360549,0,0,0.00231208998998805,0,0.0815087263819567,0.00182548618970598,0.00320149022242851,0.00310437553370344,0.00387909732219152,0.00185105682610239,0,175.486996772584
2015-06-15,9900,0.0696,1.9028,0.000545575588860582,0,0.00478974676938861,0.00279276180910969,0.0896889808540232,0,0.00646834621044547,0.186400228506037,0.0846871255222117,0.0222624436747749,0.00660792514624388,0.181459188902686,0.0143302158642492,0.0333173368693644,0.00147577226624256,0.0232384981773775,0,0.0381989433202173,0.0190634183729744,0.0235437580174267,0.00254365712764419,0.057920725430441,0.00850357582263274,0.00226448845925208,0,0.00224557631481747,0.064874515971736,0.00180758966981169,0.0192545097480083,0,0,0.00250672197111213,0,0.076675924818127,0.00118754841655218,0.00288325782322458,0.00269829301877076,0.00997921517038553,0.00260658710173834,0,238.42080790376
2015-06-24,9950,0.062,1.8477,0.00151837453355233,0,0.00730969522727177,0.00174655518422568,0.0805353384345668,0,0.00770679905744191,0.205852434716733,0.0618591871617934,0.00674292775599026,0.00815597216055297,0.237141038993467,0.00392493584735371,0.0590462364792225,0.00399278689591752,0.0189305260268206,0.00173129843196438,0.0207923261446787,0.00164231547834678,0.00992866651303035,0.00163904399366855,0.0473988898903032,0.010664511062844,0.00278794718197802,0.00184125866277103,0.00368572148700753,0.0665247917161684,0.00566032235101139,0.0151730741312005,0,0,0.00310498030885449,0,0.0813232352806854,0.00569102862799743,0.00341229248162091,0.00444638313517806,0.00590529480915689,0.00218380983662417,0,192.235895189544
2015-06-30,8750,0.0657,1.9751,0.0031428160248041,0,0.00981954910983512,0,0.0941957265934392,0.00230840184854363,0.00680778101652092,0.187173469741545,0.0532375164443765,0.0132166783188116,0.00823450560338051,0.13392532527207,0.00227418400228512,0.0726914242605036,0,0.027490662431047,0,0.0244269528211762,0.014185209838508,0.037616602216857,0.00167159943310859,0.115965911732028,0.00627421687200562,0.0021704588004936,0,0.00145627372828368,0.0588570960141748,0.00541178123049301,0.0148512333926483,0,0,0.00189535272508205,0.00196698868962134,0.0878235161996626,0,0.00358640838541425,0.00212424100397211,0.00300316892007799,0.0021949473292305,0,172.28981045883
2015-07-07,9900,0.0455,1.313,0.00144423920901774,0,0.00556328034363588,0.00111419468066308,0.0612450659323308,0.00151766530128266,0.00509652989788116,0.206580622802261,0.0520741168090513,0.0176454754412034,0.00802495551275367,0.195063471015795,0.00538356900363722,0.0430333622944421,0.00330212356603239,0.0364830050709924,0.00201353059826312,0.0227624909386152,0.0439043898597957,0.0363751533663555,0.00207856301909779,0.0890985462671506,0.00861346152502837,0.00341541406180455,0,0.00141224531738596,0.0490074464498833,0.00361706553480535,0.00942051617476918,0,0,0.00191573942117052,0,0.0700093560300297,0.00220139815142024,0.00220346515089685,0.00315778898590506,0.00311704500294772,0.00210470726369525,0,230.088289213972
2015-07-22,10000,0.0643,1.9833,0.0014643233256892,0,0.00454733764590807,0.00214776645838452,0.0769050458114227,0.0033213731177649,0.00458970352038298,0.167575681757958,0.0805260700641863,0.0200531894045893,0.00576171301858691,0.076320207712896,0.00209418905051925,0.0870452875645838,0,0.0216832454838233,0,0.0248055065962723,0.0435039003428883,0.0336752790268685,0.00286801928777011,0.164266187933568,0.00403324790569998,0.00172657471212412,0.0012026299422163,0.00160383015211116,0.0616104987328798,0.00193751536713991,0.0182871671611659,0,0,0.00222710397929656,0,0.0718223798856165,0.00206856635682123,0.0021928978982695,0.00205401523174159,0.00235645673286748,0.00372308881798779,0,298.083791551456
2015-07-28,9600,0.0549,1.4877,0.00158654959058218,0,0.00886716099539154,0.00124349478486915,0.134416475746053,0.00497664629509056,0.0065270456658343,0.190115151152075,0.150887310134698,0.012617136617126,0.00569953826750164,0.0667546484563147,0,0.0387079301485904,0,0.0314749578891379,0,0.0300057486916033,0.0172182479579743,0.0370401556382174,0.00196527444118048,0.0714216712582065,0.00400527088878066,0.00195561455681369,0.000885148007338079,0.00256165180294723,0.0756926722172067,0.0034775463040956,0.00788093739333011,0,0,0.00248417417976584,0.0011979599251138,0.0750534421514872,0.000942043837226739,0.00267116679931986,0.00169088788378835,0.00289385542378225,0.00440655897827082,0,277.057540642986
2015-08-12,9800,0.0481,1.3564,0.00141556336786684,0.000717405188163006,0.00493283456347728,0.000987147783564575,0.0891344778781822,0.00144071392809437,0.00573576348501334,0.162525677530718,0.071199942231575,0.00848374603239915,0.00686078001798095,0.208234930108304,0.00439198681621975,0.0656913141845573,0.00311508517821018,0.0285896269633545,0.0022058099315898,0.0312242488615366,0.00610749161470088,0.0204651799207857,0.00212311288588585,0.0450304870575448,0.00935090997801283,0.00879365023967736,0.00147352580089112,0.00358009924094318,0.0820563659361594,0.0039019679619881,0.00978681411796881,0,0,0.00210514965654638,0.00164013686214376,0.0900961731877507,0.00259408173263622,0.00198308275314303,0.0030910776913779,0.00458687027448449,0.00343356564715003,0,246.481213956439
2015-08-20,9700,0.0459000000000001,1.2728,0.00158097481665565,0,0.00717438434257987,0.00138597462269242,0.103650905817231,0.00307352677547218,0.00562807237053488,0.158096115499086,0.0754067465303018,0.0129961863971516,0.00707731186932522,0.137013501660718,0.00456559404982498,0.0366070192106129,0.000898802556653194,0.0280216136308968,0,0.0404470635547902,0.0148577632840543,0.0309561307658293,0.00165937287102729,0.0808978590645856,0.00718559258922163,0.00145638652385814,0,0.00282522099698375,0.0966779384246381,0.00337741220752984,0.00865554891955627,0.0097856071269496,0,0.00289743280786675,0.00157063191856615,0.0941584776922278,0.0023723014710149,0.00229817633931896,0.00202450539113192,0.00745821202118092,0.00390710103735063,0,201.8770438432
2015-08-25,9900,0.0558,1.3467,0.000928153773270284,0.00053336378587362,0.00522246833903333,0.00126939831152113,0.117505186302328,0.000895687916487349,0.00504398945128042,0.155221001979589,0.113652395534037,0.0164938664137942,0.0047549328623187,0.241777966185235,0.00818265429981248,0.0215710447229313,0.00440864978916945,0.0173296489799003,0.00233676687938108,0.0432646849364045,0.00652495246507338,0.0132240727955708,0.00399440462947839,0.0349549535342372,0.0103653328765682,0.00106170425652884,0,0.00301988856783539,0.0826039900961996,0.00233161419306521,0.00320224291362797,0,0,0.00205523593973952,0,0.0502944802136994,0.000835437962932366,0.00377122186214995,0.00145496550436374,0.0150707113415752,0.00283016564349005,0,463.508903374206
2015-09-02,9650,0.0502,1.3788,0.00114039628339178,0.000538885886172504,0.00474455352114562,0.00131102867928732,0.103630744790805,0.0030426127083958,0.00608617582243691,0.150895939852518,0.0957629460883171,0.0137303580490465,0.00719721233782906,0.219985786271487,0.00478866968266868,0.0304848632846514,0.00338784981039778,0.0195478811401582,0.00115701374477463,0.046114069885976,0.0117121009604312,0.0198137522083188,0.00448712418864058,0.0499839697887371,0.00921936374174475,0,0,0.00376751936237227,0.0924809997587485,0.00239318792626164,0.00430803329260677,0,0,0.00228465906207602,0.00158877436790679,0.0697255261727978,0,0.00165344534294287,0.000755907935809344,0.00710983016853603,0.00251926613299955,0.000866352800909413,228.362402516419
2015-09-09,4600,0.0485,1.432,0.000879493947418494,0,0.00267130160145688,0.00124823004760768,0.110538557459015,0.00246623777650523,0.00501941191401391,0.166756493859392,0.105333062414425,0.0142207314976267,0.00502174454042927,0.117255200623483,0.00375249460730725,0.0316920370134915,0.00151156205093916,0.0182056232539495,0.00127890853312365,0.0350465222742476,0.0150073417888333,0.0363070745095531,0.00523809104733149,0.0919428483626852,0.00499298462853466,0,0.000906605412616493,0.00285581873177541,0.110433460212039,0.0022415404745619,0.00353038820268248,0,0,0.00252227079162214,0.00125122268979962,0.0850702446286749,0.000940046501842361,0.00161614937141943,0.00138457914119323,0.00558274391148062,0.00427117400041983,0,317.283591424194
2015-09-28,9800,0.0273,0.6769,0,0,0.00508353978984939,0,0.0953757182485689,0.00303515430753644,0.00651660132708244,0.179003331870478,0.0954412715193311,0.0171059145322809,0.00371042102980604,0.219848534599039,0,0.0214831910658615,0,0.0419113884360907,0,0.0741784455975063,0.0124143061582199,0.0260151752474073,0,0.0489824420064375,0.0114793043902889,0,0,0,0.0652544423838672,0,0.0118753187943671,0,0,0,0,0.0449080382958261,0,0,0.0110732220148988,0.00530423838525682,0,0,183.638931203329
2015-10-06,9340,0.0504599999999999,1.40046,0.00185889766854403,0,0.00558392188834598,0.0015595800528325,0.120346790531795,0.00275973935693683,0.00651795689138189,0.161320255021525,0.110088104505133,0.0189583109826917,0.00611708242466233,0.118836333277571,0.0080439349364055,0.0244614481640246,0,0.0253813399496514,0,0.0584305592148413,0.0159159758770322,0.0269839378208883,0.00178916390812592,0.0615450341316784,0.00639121069935514,0,0,0.0033434253312111,0.105830389747893,0.00442659057362419,0.00243864964324482,0,0,0.00284360929904912,0,0.0757557565179248,0.00390473641066307,0.00175426480722558,0.00161743465600514,0.00975532127156175,0.00397625330510884,0,211.545893160249
2015-11-03,9600,NA,0.6878,0.00151504507337504,0,0.00959300683608749,0,0.0777118801362076,0,0.00906770306981138,0.211604288678942,0.0592508055510923,0.013068434619041,0.0121424202048889,0.209580724466381,0.0202129088696684,0.0237997308630762,0,0.0490992612221337,0,0.0741013798290207,0,0.0158277320652789,0,0.0289303257113776,0.0131244115758045,0.00305233422904832,0,0,0.077581884645453,0.00837250986706418,0.00771717883295456,0,0,0,0,0.0561485309106232,0.00410684147059533,0.00392553001863049,0,0.00762677944073775,0.0028383518127058,0,98.4599400599052
2015-12-11,9900,0.02573,0.72923,0.00184670399144586,0,0.00574288936262214,0,0.0405252796354302,0.00234480608464371,0.00642376396232449,0.193425124692869,0.0355130598020316,0.00987329432070245,0.0140307780682408,0.323190740388927,0,0.0179030747131988,0.00318523836090298,0.0470279890914609,0.00890994666635662,0.067660098573953,0.00612996934889178,0.0138829596356068,0,0.0198670991944942,0.0178339606672955,0,0,0,0.0171383480539591,0.00491285401854405,0.0138975108440993,0.0340506125280058,0,0,0,0.0148340790560078,0,0.00467240527970581,0,0,0.0751774136582805,0,58.9552857674811
2016-01-05,10000,0.0224,0.6708,0,0,0.00899996649199637,0,0.0787812418055328,0.00387849863146941,0.00812220663604962,0.229582613220679,0.057754399058317,0.0202642719971016,0.0205744831723422,0.144912409777614,0,0.0287320837357449,0,0.0479423337388439,0,0.0506274838701365,0.0210897482936661,0.0408545882977928,0,0.097623107633198,0.0137336486904856,0,0,0,0.0661031821452875,0,0,0,0,0,0,0.0604237328037423,0,0,0,0,0,0,44.3338945596294
2016-02-02,9750,0.0112,0.6977,0,0,0.0078669160271493,0,0.0604126484790481,0.00193055847310883,0.00584682069825431,0.199562703908188,0.0384228538347319,0.0159692267009782,0.0132290960803544,0.243536921997401,0.00186074384501894,0.0195245024091623,0,0.0429809410809034,0,0.0706391176027629,0.0183876098399075,0.0356451682508609,0,0.0840748622828023,0.0132089389515121,0,0,0,0.0553601068656348,0.00383306328183239,0.00433217516079073,0,0,0,0,0.0559008699481151,0,0.00390103210581026,0,0.00357312217567175,0,0,78.9010126060077
2016-02-09,10220,0.02443,0.69843,0,0,0.00700156409068574,0,0.0534978570676503,0.00265126918762907,0.00555254637426014,0.252521241626737,0.0346439262111398,0.0137419240751075,0.0113029880061039,0.344203517419884,0.00181335958321191,0.0162436564949429,0.00370471998781709,0.0277533736960446,0,0.0311350907625534,0.00986589435170531,0.0218564632399086,0,0.0448641593687323,0.0147177982065392,0,0,0,0.0342651687213081,0.0239835709374585,0.00531245601646316,0,0,0.00217399651230178,0,0.0201445392603777,0.0136943811105739,0.00335453769086361,0,0,0,0,102.014393981167
2016-02-16,9750,0.0217,0.55005,0,0,0.0144199296540717,0,0.0446356471703398,0,0.00633788090072588,0.245005220411091,0.0269998980031051,0.0123153479331412,0.0126361073051427,0.309839180829223,0,0.0136503639273793,0,0.0685779083910697,0.00493829375219118,0.0686649263440285,0.00855756051587795,0.0207498158894692,0,0.0387013708015778,0.015167468977007,0,0,0,0.0358872880747597,0.00774318036835839,0.00418219748043342,0,0,0,0,0.0327526794611787,0.00302303066821246,0.00521470314161694,0,0,0,0,98.8280357564158
2016-02-23,10000,0.118,0.7958,0.000891249290809076,0,0.0176945153607559,0,0.0406637256936691,0.000843825745360024,0.00468659798203055,0.195819447077174,0.0281850030806207,0.00857552092151109,0.00994913189524071,0.322279494873441,0,0.0920623617138927,0.0147399970511509,0.0692990110965729,0,0.0569354646713062,0.00668548656081064,0.0159777596797192,0.000589401984897058,0.029020138012571,0.0172007026241968,0.00178168170456835,0,0.00115931309221101,0.0255918897092823,0.00576773690079624,0.00198569081178411,0,0,0.000875380924915321,0,0.0217358862184236,0.00345922928228304,0.00274039168868095,0,0.00178512462799936,0.00101883972332636,0,132.100226013159
2016-03-15,10000,0.0235,0.7818,0,0,0.0088191690986076,0,0.0581049899563213,0,0.00603323311094346,0.198976952714999,0.041961542111804,0.0121132517834578,0.012975432247749,0.2854489953275,0.00209763125142074,0.0185292479846237,0,0.0546032071805244,0,0.0679701818629568,0.00704175282019086,0.0278847668753991,0,0.0483928697816312,0.0179139199151847,0,0,0,0.0594181837295388,0.00603396585336561,0.00588526501587587,0,0,0,0,0.0511746468923675,0,0.00460106152880718,0,0.0040197329567304,0,0,77.9176446500095
2016-03-22,10000,0.0109,0.6591,0.00370143403017614,0,0.0107069991716629,0,0.0991259184204062,0.00123267274328802,0.00668781850972836,0.191137170308543,0.0559358142760653,0.0156073204439627,0.0103807201954425,0.17749364267538,0.00400488737140831,0.0220077568369081,0,0.0341274771595554,0,0.0474470451305809,0.011176650225988,0.0306921094538446,0,0.0723343677415962,0.0105988153495586,0,0,0,0.0889266069826576,0.00927648441679788,0.00410040539151459,0,0,0,0,0.0720885013917811,0.00807641024052233,0.00375690609466231,0,0.00585092419977446,0.00352514123819405,0,108.388320408542
2016-03-29,10000,0.0268,0.7007,0,0,0.00380448204157796,0,0.06894308393207,0,0.00690562570837139,0.206641507064,0.0662910384830711,0.0162897187161287,0.00609788010465566,0.2421354613263,0,0.0194542537089694,0.00420989844673413,0.076162486817838,0.00273107301392695,0.0668820143425597,0.00500058913735525,0.0197107418305976,0,0.0471250425848178,0.0136075505139263,0,0,0,0.0668875288627518,0,0.0059161368239332,0,0,0,0,0.0470683928479341,0,0,0,0.00813549369248038,0,0,174.823705038552
2016-04-08,9970,0.0579,1.5419,0.000783513789034791,0,0.00533426753731644,0.00263380812462818,0.108149883805752,0.0016145317359896,0.0103611775846058,0.230152673892158,0.10876899898869,0.0171583253425027,0.00749609830512311,0.0768609517053948,0.0148513398576316,0.0283542023071893,0,0.0606431673841484,0.00129157990762521,0.00598548645797939,0.00240776132955416,0.0120063022833339,0.00188798504357432,0.0278664390447135,0.00467835549686891,0.00672628867646967,0.00183605591496309,0.00366487718581393,0.1231899115653,0.00348843773476433,0.00221907601004818,0,0,0.00693946893840858,0.00219385116200779,0.0899216931463282,0.00290929222454313,0.00214684833811318,0.00148196454551691,0.0171918444873249,0.00315417135901244,0,211.581280325378
2016-04-14,10000,0.06423,1.60863,0,0,0.0071155877661524,0,0.128413171255581,0,0.011647577772436,0.236192146300955,0.114022096241552,0.0241283840340413,0.00750293792981528,0.0700379877457085,0,0.0253562193883888,0,0.0938344322401645,0.00475647269188519,0.0610681711390039,0.00280780036633502,0.00636354957293478,0,0.0178922513446755,0.00723799976954282,0,0,0.00413053790918115,0.0728347262578652,0.0023070072218253,0.00859128191111008,0,0,0,0,0.0605131854390265,0,0.00336818450648788,0.0051937145129243,0.0179460598657726,0.00221860341446689,0,488.237025442008
2016-04-28,8900,0.0225,0.668,0.000887911030818709,0,0.00447559269968475,0.00137747569552879,0.0963233066965501,0,0.00746701829357023,0.22229534177214,0.0815091731719491,0.014521110384351,0.0102845216261206,0.181359903204072,0.00471417224437991,0.0341299479995828,0.00123842626447219,0.0605022697124926,0,0.036886071199379,0.00880213769315777,0.0137079808224151,0.0014129191881018,0.0302508847169202,0.0116919280966382,0,0,0.00255036633657636,0.0593959901275983,0.00477987981581388,0.0038552875314899,0,0,0.00133004079424832,0,0.0889895725634904,0.00176682921249925,0.00362731577674133,0,0.00817194222077656,0,0,160.358971274378
2016-05-09,5050,0.05483,1.62573,0.000788629430577328,0,0.0162553888251869,0.00526610600103154,0.166837463649001,0,0.00936253306586854,0.164242209680374,0.149901504817237,0.0489142483104611,0.00581258803313294,0.0612991180435884,0.0298892451040721,0.0236535437288644,0,0.026404637602756,0,0.0835440209375984,0.00455465308019411,0.00685457637161153,0.00338247980727514,0.042589452424806,0.00471324213926975,0,0,0.00195799577655748,0.0548961945580075,0.0027700484987342,0.00511569076395925,0,0.00146719253368655,0,0,0.0362346808037259,0,0.00318803568031378,0.00278609058142018,0.0274654834315117,0.00136007780068464,0,211.388773638283
