file,RUNINFO,IVOL,METHODNAME,1_C04:0_AREA,1_C06:0_AREA,1_C08:0_AREA,1_C10:0_AREA,1_C11:0_AREA,1_C12:0_AREA,1_C12:1_AREA,1_C13:0_AREA,1_C14:0_AREA,1_C14:1_AREA,1_C15:0_AREA,1_C15:1_AREA,1_C16:0_AREA,1_C16:1n-7_AREA,1_C16:1n-7t_AREA,1_C16:1n-9_AREA,1_C17:0_AREA,1_C17:1_AREA,1_C18:0_AREA,1_C18:1n-12_AREA,1_C18:1n-7_AREA,1_C18:1n-7t_AREA,1_C18:1n-9c_AREA,1_C18:1n-9t_AREA,1_C18:2n-6TT_AREA,1_C18:2n-6c_AREA,1_C18:2n-6t_AREA,1_C18:3n-3_AREA,1_C18:3n-6_AREA,1_C18:4n-3 SDA_AREA,1_C18:5n-3?_AREA,1_C19:0_AREA,1_C20:0_AREA,1_C20:1n-12_AREA,1_C20:1n-15_AREA,1_C20:1n-9_AREA,1_C20:2n-6_AREA,1_C20:3n-3_AREA,1_C20:3n-6_AREA,1_C20:4n-6_AREA,1_C20:5n-3_AREA,1_C21:0_AREA,1_C22:0_AREA,1_C22:1n-9_AREA,1_C22:2n-6_AREA,1_C22:3_AREA,1_C22:4n-6_AREA,1_C22:5n-3_AREA,1_C22:5n-6?_AREA,1_C22:6n-3_AREA,1_C23:0_AREA,1_C24:0_AREA,1_C24:1n-9_AREA,1_Diatom II_AREA,1_Diatom III_AREA,1_UNK I_AREA,1_UNK II_AREA,1_ant-15:0_AREA,1_iso-15:0_AREA,1_Total FA_G_AREA
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 13_45_41_Q19-018.DATA,N.A.,2,2019-11-25 AKM,12.11311409,50.46750731,55.98756573,68.21352245,4.913381764,92.92548506,10.47011089,4.634068466,214.0545375,7.855155443,11.50740439,304.3652804,437.0462474,115.4180454,103.9138001,67.51492853,70.4350427,6.624316131,211.7084986,91.64949919,74.42446303,45.20630313,288.1780415,37.71785401,4.602775647,85.87195595,5.21268754,61.03966687,0,82.9180013,7.526706648,6283.607024,24.12526874,6.653006822,75.87174746,10.54346082,41.75832146,0,13.95984258,7.497743227,117.8016584,100.4706853,22.43196243,5.970283122,67.05024565,5.211304684,7.688539362,31.03113052,5.068965971,2.722046974,40.63890454,20.7926357,10.49431595,10.98698136,6.132739428,0,8.38366134,15.62586307,53.28828868,22797.4535
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 14_11_50_Q19-021.DATA,N.A.,2,2019-11-25 AKM,24.35017965,7.125614707,3.412981031,78.3259662,10.91622412,149.2383785,17.40702817,5.653398135,203.0607892,29.0553702,7.893617504,59.69004293,51.70409691,90.01151273,68.25128994,64.14933232,62.21379838,7.247300226,485.5629516,99.21542226,56.06318288,29.82081394,264.7533655,43.61783718,2.734427249,100.831214,10.63022984,175.4319808,0,116.7644183,9.897903137,7848.500721,30.32000871,5.243466401,80.31018735,11.77206631,34.41288365,16.43632708,0,4.874847308,95.78150908,91.31755699,22.11479834,10.00679668,78.97966723,2.163030575,17.47336683,38.28916763,23.89450924,55.93234958,50.54159009,21.98201167,4.113150546,6.90345677,7.624730046,3.906285599,13.37334888,15.04824835,47.94392426,23057.0152
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 14_38_00_Q19-022.DATA,N.A.,2,2019-11-25 AKM,12.28356408,108.5735407,103.6471227,242.4355044,8.147821799,256.2035286,29.09313354,9.520573264,201.5820814,64.14851322,29.81143153,171.657329,509.8675416,140.6216205,156.5432846,156.6110377,67.38106324,11.18871305,484.2424114,118.6296876,158.3104773,96.26846411,595.2450659,199.9735443,52.16177614,101.5130518,139.6623026,161.9051764,0,130.1602844,5.040934755,150.2208658,24.94141674,5.48911612,172.7212868,15.79522707,17.07130728,29.89806859,9.063903366,32.47505882,147.1921004,86.3102431,26.10888695,14.66269242,175.9514887,68.13815251,39.50381204,59.20134247,58.80207933,71.75146041,175.0314232,65.9916483,17.79615546,74.43932038,57.77940528,7.130655901,76.69710453,82.71814554,90.9489064,42749.81908
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 15_04_09_Q19-024.DATA,N.A.,2,2019-11-25 AKM,19.48605642,7.68824505,66.14105679,160.830041,3.53846855,173.7958123,18.73215167,5.737683408,142.6900963,33.33716758,10.85157,94.9213599,389.6526282,77.55950081,68.65020947,92.30215793,83.63055,10.03793281,302.1025441,0,14.459286,36.05934476,434.338267,53.8578248,16.13008245,62.52270649,6.986574256,147.2299328,0,85.7697342,3.994188113,6158.765301,12.7648697,57.89620438,139.5284523,12.29821408,20.0070416,5.989772957,4.004859453,1.179151805,52.29157402,86.42901409,6.129788657,8.324301963,95.30460689,20.51696008,8.966129935,27.15848513,6.005445947,72.42246506,82.25832651,0,0.934368271,2.914922638,3.7297577,6.999303496,51.50062352,48.6038241,48.51243606,26795.19722
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 15_30_19_Q19-025.DATA,N.A.,2,2019-11-25 AKM,22.70208037,6.380581399,57.08606514,127.6594152,3.213174335,134.8981282,14.71811017,5.824947587,92.25135563,28.41053981,6.474166665,62.21775076,303.8998096,107.2601237,56.01452626,84.72209615,18.51396536,0,150.0913581,0,48.03754992,31.10912507,348.678644,47.76164721,19.43176438,69.25321216,63.72971061,94.89194202,0,106.2143998,3.41227975,6925.573325,8.308155541,36.83651043,92.67064443,10.83415538,5.163353832,5.407058698,3.719392614,12.17982218,123.938077,55.3989148,3.381208618,3.69660358,91.30459009,4.31176021,1.141834263,44.54834989,8.426336147,87.54657262,56.76462265,0,2.651069843,12.32358523,4.747209791,2.846756123,40.11050272,53.98938478,40.27857575,22775.62555
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 15_56_28_Hex.DATA,N.A.,2,2019-11-25 AKM,2.850108662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28578385,0,0,0,0,0,0,9.660025735,0,0,0,0,0,0,3529.815639
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 16_22_37_Hex-PlasticInsert.DATA,N.A.,2,2019-11-25 AKM,3.624991488,3.715428365,35.81556409,75.98431383,1.27938535,82.65337915,3.974876633,1.377177003,72.86895303,4.336163195,9.64489939,158.4881686,31.58239506,16.66465602,41.20603676,19.26670178,8.090654507,0,17.37957723,0,18.65971111,23.37154002,135.9594151,15.87828543,7.275801125,3.231447242,9.124638252,56.20041253,0,1.704759987,0,17.906191,6.281437766,20.28864087,44.88723029,2.053105418,2.337214177,6.158990293,2.630583964,4.553673021,0,19.81481584,0,0,30.49827907,8.958981715,6.567634258,22.77947301,11.01521838,0,25.89012747,0,0,2.164429066,0,1.297687595,15.87996718,18.21205496,21.88790299,8825.848011
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 16_48_46_Hex II.DATA,N.A.,0.5,2019-11-25 AKM,2.765330773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.86426539,0,0,0,0,0,0,0,0,0,0,2123.32414
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 17_14_54_Hex Plastic insert II.DATA,N.A.,0.5,2019-11-25 AKM,1.635756336,12.24014241,10.58355982,15.70266552,0,18.87207736,0,0,16.53005694,3.337885763,2.547795291,33.65603558,4.463393724,3.840869314,5.5032689,0.825314881,0,0,1.790007688,0,0,2.797176007,25.32235298,1.581645047,1.507730313,5.838077391,0,7.023470438,0,0,0,0,0,0,9.521903107,0,0,3.018402099,0,0,0,1.97718413,0,0,8.740724371,2.997079795,0,22.42393168,2.426738853,0,5.712862817,0,0,0,0,0,3.910216283,3.483797391,4.865442836,2774.027371
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 17_41_00_Hex III.DATA,N.A.,2,2019-11-25 AKM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.661746321,322.6907615,14.8138107,0,0,0,0,0,0,0,0,0,0,2744.349228
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 18_07_05_Hex glass insert.DATA,N.A.,2,2019-11-25 AKM,2.883421655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.101021449,0,0,0,0,0,0,0,0,0,0,790.291412
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 18_33_13_Hex IV.DATA,N.A.,2,2019-11-25 AKM,1.627144534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.407699159,0,5.878468243,0,0,0,0,0,0,0,0,0,0,1340.13489
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 18_59_21_F_J28_50_0.5.DATA,N.A.,0.5,2019-11-25 AKM,3.34969507,0,2.440808466,0,0,0,0,0,19.58294479,0,6.060653223,0,94.58288514,35.99590726,17.24801093,2.649375465,4.886311026,10.50696084,68.3074776,0,26.77629596,0,57.46612939,0,0,19.55574822,0,46.51516889,0,15.45190389,0,461.9704461,3.776502532,3.064129116,0,8.006929759,6.636265282,22.60059346,0,47.59795723,123.171672,2.378764015,0,0,0,3.306982753,3.639465121,14.88731427,2.124831768,54.17459096,0,0,0,2.483037866,0,0,6.891667948,0,4.398823614,1298.331697
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 19_25_27_F_J28_100_0.5.DATA,N.A.,0.5,2019-11-25 AKM,7.942296765,0,0,0,0,0,0,0,34.03096174,0,10.84605674,0,158.6852645,62.58205533,35.78314853,3.864946402,7.181437218,19.47105628,118.494568,0,47.26319912,0,98.55798506,1.31417991,0,32.83789744,0,81.78400206,2.119675073,26.37168783,0,433.8896315,5.959066064,6.85875419,0,16.04505647,11.30716582,40.2265916,2.243028791,87.0810339,222.5164822,2.85399596,2.546232446,3.554773268,0,6.736763197,7.472998367,22.75805963,7.394000648,96.31629294,0,0,0,4.553828106,2.733811797,0,11.72891333,2.09330022,7.361126593,1958.816757
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 19_51_31_F_J28_200_0.5.DATA,N.A.,0.5,2019-11-25 AKM,8.258815914,0,1.547202466,0,0,0,0,0,55.02697714,0,17.13332893,0,269.4235065,106.7818515,53.84411476,6.948870041,11.91567533,30.86269815,201.6269268,0,80.67918515,0,174.4248108,4.221693881,0,56.28274049,2.394117351,155.411365,3.486444298,47.43480209,0,401.5363529,9.209859317,10.31185957,0,27.88641475,20.37537517,73.87857067,4.360036687,144.738755,358.4142205,3.685333674,5.412055101,6.706657206,2.244334942,15.77371718,9.159156096,36.34695453,6.898940135,154.4637403,0,0,0,7.294682391,3.654052713,0,20.62405236,5.984201776,13.25599333,2892.76905
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 20_17_34_H_J28_50_0.5.DATA,N.A.,0.5,2019-11-25 AKM,2.140733779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.888656838,0,5.713440871,0,0,0,0,0,0,0,0,0,0,265.1302281
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 20_43_38_H_J28_100_0.5.DATA,N.A.,0.5,2019-11-25 AKM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09805844
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 21_09_41_H_J28_200_0.5.DATA,N.A.,0.5,2019-11-25 AKM,8.047496494,2.686959471,18.45838292,19.06631254,1.894371,41.58038075,5.443505809,1.639754383,276.4985298,7.708711922,64.69895857,82.75070433,1218.995555,423.3767695,223.0461498,31.17865188,95.36546459,131.1965789,1063.797196,0,331.7832924,29.20579702,827.8912921,50.87624196,12.16183382,241.7757945,16.87323039,13.54442581,13.62278436,177.0123549,0,3292.334715,42.41677311,4.982287127,26.50163819,95.58883819,81.37712118,292.1719569,21.02948438,606.8126771,1445.988166,38.60588303,18.46586032,26.99766565,32.82089887,61.12092735,38.47318578,160.1896989,24.60031736,603.1569551,19.47106002,9.458226543,7.549666873,38.58584376,12.62157004,8.62122835,96.42578715,30.45243914,58.11752123,17277.42514
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 21_35_44_GLC37.DATA,N.A.,0.5,2019-11-25 AKM,280.0124559,487.1610349,603.9860276,626.4524966,627.2343418,637.0087751,0,655.1008381,669.0447735,602.9753868,669.5227804,605.1462555,1341.80285,612.3308986,0,0,662.5504337,610.438707,658.2344707,0,0,0,611.5747276,649.9294424,6.492956761,596.1413448,584.5936172,600.8355144,594.2668684,0,0,5.461472191,652.3363162,0,0,622.945949,594.8246249,599.0774099,596.7788106,601.9265698,499.5531636,636.0147539,632.0103591,635.2524495,601.3966461,0,6.159010518,0,0,571.6442556,639.3704622,681.8193042,649.3826927,0,0,1.190452906,0,0,4.03825445,23545.96216
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 22_01_49_GLC455.DATA,N.A.,0.5,2019-11-25 AKM,7.107550261,14.48232436,12.02651364,26.02559911,0,27.34067814,1.205085784,3.911969229,1634.891115,6.474485817,3.844026518,53.51025279,1619.009423,1568.134998,2.354857852,3.633484693,1570.547626,1.731860888,1564.642979,0,5.083251745,8.083035723,1643.891236,7.025223325,3.678900725,1588.55773,2.188007958,1594.510722,1554.25153,7.221089357,8.087276217,20.71400999,3.942277982,0,15.56572339,5.162466588,1564.198909,0,1578.766006,1564.782681,1542.011298,9.832964828,0,0,14.63375106,0,1570.497166,1548.350889,2.386906384,1523.039497,12.06242725,0,0,0,0,0,2.263296944,6.095437468,19.5187565,27678.05166
