file,RUNINFO,IVOL,METHODNAME,1_C04:0_AREA,1_C06:0_AREA,1_C08:0_AREA,1_C10:0_AREA,1_C11:0_AREA,1_C12:0_AREA,1_C12:1_AREA,1_C13:0_AREA,1_C14:0_AREA,1_C14:1_AREA,1_C15:0_AREA,1_C15:1_AREA,1_C16:0_AREA,1_C16:1n-7_AREA,1_C16:1n-7t_AREA,1_C16:1n-9_AREA,1_C17:0_AREA,1_C17:1_AREA,1_C18:0_AREA,1_C18:1n-12_AREA,1_C18:1n-7_AREA,1_C18:1n-7t_AREA,1_C18:1n-9c_AREA,1_C18:1n-9t_AREA,1_C18:2n-6TT_AREA,1_C18:2n-6c_AREA,1_C18:2n-6t_AREA,1_C18:3n-3_AREA,1_C18:3n-6_AREA,1_C18:4n-3 SDA_AREA,1_C18:5n-3?_AREA,1_C19:0_AREA,1_C20:0_AREA,1_C20:1n-12_AREA,1_C20:1n-15_AREA,1_C20:1n-9_AREA,1_C20:2n-6_AREA,1_C20:3n-3_AREA,1_C20:3n-6_AREA,1_C20:4n-6_AREA,1_C20:5n-3_AREA,1_C21:0_AREA,1_C22:0_AREA,1_C22:1n-9_AREA,1_C22:2n-6_AREA,1_C22:3_AREA,1_C22:4n-6_AREA,1_C22:5n-3_AREA,1_C22:5n-6?_AREA,1_C22:6n-3_AREA,1_C23:0_AREA,1_C24:0_AREA,1_C24:1n-9_AREA,1_Diatom II_AREA,1_Diatom III_AREA,1_UNK I_AREA,1_UNK II_AREA,1_ant-15:0_AREA,1_iso-15:0_AREA,1_Total FA_G_AREA
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 04_35_45_POM-53.DATA,N.A.,4,22min FAMEs AKM,3.505625225,0,0,1.45696036,0,7.343935287,0,2.260279933,158.0555199,0,12.25252225,2.165791226,364.7612091,133.7472226,2.280724065,23.82747987,24.55015547,0,297.5908404,7.735417009,56.00333772,2.032115734,99.27729874,0,0,60.52582039,14.44330035,22.49322734,2.318438647,49.63823892,0,5116.288519,19.1851156,0,0,0,4.469620298,0,39.75726817,4.184859211,97.46202058,10.86948113,7.843235612,6.326085514,0,0,0,2.18244469,0,146.0217017,2.899164484,5.952009961,0,2.780780986,13.40922172,0,0,11.54589536,13.6377689,7001.245716
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 05_01_53_POM-54.DATA,N.A.,4,22min FAMEs AKM,9.978134075,0,0,1.912910723,0,30.28114491,0,5.411679843,208.124744,0,14.75678922,78.93415044,452.4469068,257.8063294,3.077565411,61.29638565,19.46674999,0,268.7034435,45.4672211,38.55280057,7.900174475,56.89575782,3.565520517,7.081533392,105.4136058,2.757890716,17.78792705,6.182095736,71.38317316,18.18506636,4483.395861,10.37866649,7.248391626,2.06553771,6.044697368,10.96046574,3.960767023,21.28719529,10.30942274,267.3606188,0,65.69124862,6.404437617,0,0,0,5.260449698,2.817343375,165.608988,42.78977274,5.939008805,4.407772857,16.39977002,44.65458814,0,9.225670062,20.30880105,10.65244734,7864.419398
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 05_27_58_POM-55.DATA,N.A.,4,22min FAMEs AKM,10.27369007,0,0,0,0,5.101412268,0,0,31.81206626,1.467141315,4.869939531,15.33633174,130.8672124,29.38867663,0,6.470468548,16.07221312,0,94.66181774,1.288986345,15.53655412,0,29.67011157,0,0,32.76699586,5.452328116,13.90704487,0,27.26564983,0,4464.671807,6.322093424,0,0,0,0,0,14.37329526,0,30.57134987,9.180689657,16.39411632,7.716377605,0,0,0,0,0,25.28448346,10.35933138,2.82061466,0,0,0,0,0,3.701775099,4.625534386,5189.626117
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 06_46_22_POM-59.DATA,N.A.,4,22min FAMEs AKM,10.00458571,0,0,0,0,4.374582798,0,0,33.62407649,0,4.193393178,4.34398307,104.451082,28.7338724,0,5.866931075,17.28644638,0,65.94195715,0,12.50326297,0,19.77174038,0,0,18.04519708,4.981794832,8.637949259,0,19.39677617,0,5205.005055,5.417833521,0,0,0,0,0,9.88632996,0,20.40655843,10.11176762,6.694025232,5.306367197,0,0,0,0,0,17.61896611,4.182020535,0,0,0,0,0,0,3.14066533,4.017628375,5691.719867
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 07_38_41_POM-61.DATA,N.A.,4,22min FAMEs AKM,7.195537329,0,4.636768721,9.299113236,0,58.24864012,0,9.331676657,457.6431664,9.501339065,49.93695239,0,1732.251157,413.4007501,7.174643351,81.77142332,49.01310681,0,2213.015557,125.0468446,184.066987,29.839071,298.4923336,33.3286243,13.51866162,206.675513,17.60099805,30.58400583,13.5457767,101.4888182,14.75164772,5778.473837,74.03575799,2.765681888,7.992233572,42.69613503,19.45992445,3.324433859,24.81437681,14.85589979,605.5823189,0,91.91710492,56.43030647,0,6.000999426,7.399790574,39.16011378,4.225997054,500.8739795,65.19934465,24.98495292,19.34836281,18.79006977,66.18386026,6.617142141,16.9729284,35.82219629,25.06295464,15406.40822
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 08_30_56_POM-63.DATA,N.A.,4,22min FAMEs AKM,6.305553999,0,2.873407194,3.749009771,0,14.44136971,0,2.892267928,158.9822165,3.939611948,13.22976157,2.402170461,536.2496521,135.1759262,15.19964,45.80478042,29.29291578,0,506.3530018,13.97486834,111.7075999,8.571774978,94.70393937,5.2267975,0,59.08771927,113.9686456,94.42397391,5.395611073,231.2853151,0,5640.958834,22.35914329,0,0,8.865858654,0,0,147.9866547,3.665958839,127.2153494,12.35963156,9.389313036,24.45412572,0,0,0,4.972947531,0,181.7328862,5.714471071,5.719836665,8.197105915,0,8.091341171,0,5.463477274,22.23844999,20.73257023,8829.482276
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 08_57_08_POM-64.DATA,N.A.,4,22min FAMEs AKM,6.676789248,0,2.177534318,5.466440751,0,30.55171455,0,4.284448848,463.1306232,17.14698505,22.48887058,2.633096634,655.0398524,519.8807184,11.43488973,43.47221806,28.96470868,0,230.0024738,0,133.3677863,0,108.4466527,0,0,103.3845071,59.32530118,127.6214859,6.771333437,246.0826542,0,6218.004378,13.8001208,0,0,6.738050402,3.009640739,3.049768609,87.64169159,8.826145674,260.7983453,12.90431353,11.98185102,27.15369099,0,0,0,8.559197298,4.127558944,258.5958845,3.245802622,9.203478499,5.825937297,2.328896,9.970749928,0,15.1827549,43.92002394,43.39159326,10300.77161
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 09_49_20_POM-66.DATA,N.A.,4,22min FAMEs AKM,4.654264289,0,1.816652291,4.190692856,0,19.01715378,0,3.673805483,274.7476468,8.14700308,14.91834179,2.125495892,419.0656643,199.8808018,10.6908521,34.4490152,28.60755259,0,363.181941,12.10202855,97.03429319,2.382457591,74.27694282,0,0,107.2131058,39.38350048,82.05547279,4.398502723,214.4361039,0,6565.139329,19.0468635,0,0,3.860446439,0,0,107.6328882,7.488818496,256.2643893,2.017085359,8.952512754,22.94327945,25.93872682,0,0,7.680230476,4.163276917,249.5860501,6.288263875,6.091780252,5.366360166,3.590468,19.76949633,0,10.35655991,22.81309789,23.06670814,9795.634714
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 11_07_52_POM-69.DATA,N.A.,4,22min FAMEs AKM,10.60954711,0,0,1.870473279,0,14.56469186,0,3.975849628,270.6433906,0,12.33151574,3.724831981,366.9904206,176.700083,3.624774701,27.54843176,18.60716652,0,217.5915663,23.02732918,59.89170763,0,84.07638223,0,0,91.79118361,0,14.92339562,2.81402663,30.80819205,0,5050.055683,13.22075566,0,4.837581792,9.252073889,4.000428482,2.524054953,6.639540912,7.23425057,169.6443098,10.29996136,9.267663698,25.62352338,0,0,0,5.03615053,0,123.9201833,3.87008975,3.604419186,5.35232957,4.68404957,29.52897646,2.478217769,4.13569126,15.80457231,16.09081308,7177.758136
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 11_34_00_POM-70.DATA,N.A.,4,22min FAMEs AKM,2.248305018,0,1.954301239,4.501542189,0,13.97917516,0,6.602545459,236.4172599,10.21038247,14.109414,4.967509541,515.1519395,247.5488134,15.17556234,61.64641138,25.44710829,0,234.6193828,6.43784074,267.5898331,0,66.65744008,0,0,76.25572338,133.7372965,103.5226897,8.816707073,504.9780757,0,5156.511456,12.39878877,7.220863913,0,5.30774097,0,3.69705879,119.115989,4.930406398,189.3996049,15.53650761,5.956203124,56.21740298,0,0,0,6.8464405,0,220.792408,6.359072865,6.741286048,6.314340597,0,7.244089617,0,11.44531477,32.68594566,34.52969056,10106.15345
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 12_10_29_POM-71.DATA,N.A.,4,22min FAMEs AKM,5.653793136,0,0,2.246836469,0,7.637847594,0,0,62.76546457,0,7.349624692,0,231.6972092,40.1501435,0,9.964926483,22.74590382,0,292.4559941,4.041761571,70.89154025,1.998329466,71.14580654,0,0,39.01657613,0,15.68904735,0,90.86042909,0,6015.217656,14.22489552,0,0,0,0,0,27.8426011,2.646406062,88.22420685,34.56690816,6.09000504,11.13072249,0,0,0,0,0,90.48904313,4.715038545,2.524228592,4.483934774,0,3.454971652,0,0,4.956394723,9.524291667,7837.266455
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 12_37_01_POM-72.DATA,N.A.,4,22min FAMEs AKM,1.880438782,0,0,3.402038619,0,16.37795215,0,3.913295472,180.4458159,0,17.26769479,3.894453863,461.2287135,138.6004171,6.678409649,15.10806466,27.01562582,3.205939066,531.333314,8.794130193,132.2977779,8.946155851,42.41534562,3.879111508,0,46.58685651,3.67973814,22.24596512,3.672408119,106.2009737,0,5827.682035,23.89468322,2.486224362,0,6.246616873,4.281312147,4.12548613,20.85587298,8.258151438,149.0540743,4.134053035,12.68240135,33.99647651,0,0,0,6.956954749,0,182.2111613,12.7512012,7.645512056,9.962474216,0,13.23128158,0,4.892999215,14.31058054,23.83504664,8876.517751
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 13_03_10_POM-73.DATA,N.A.,4,22min FAMEs AKM,8.897377435,0,1.531670994,3.707783957,2.13067893,20.86268987,0,5.070985897,469.4091186,3.578089518,20.14970332,2.88833847,620.0760666,454.0180097,7.604112601,65.88961338,25.45892678,0,965.8533855,32.68802564,86.17189938,17.61165168,69.22839331,9.334904405,0,172.8335426,26.06584681,52.82745852,15.95682723,139.63787,2.245533129,4309.296831,41.40737888,0,0,4.241290746,0,0,62.72354462,12.06383544,329.9859981,9.351555051,9.31432048,12.79230365,0,0,0,8.210246044,0,200.9161329,3.337403311,15.06525785,5.812288772,8.040582318,60.20440076,0,11.30593127,27.14958198,21.65002046,8903.295127
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 13_29_23_POM-74.DATA,N.A.,4,22min FAMEs AKM,11.23849941,0,0,1.131798993,0,9.936351041,0,5.793596832,186.0601909,0,13.41861307,2.274465236,386.6881056,175.6838197,7.229441785,46.18353872,20.23393596,0,376.4378969,29.72809674,69.11696397,3.06149615,48.20836814,0,0,79.24387833,39.54714646,48.84163104,5.276828059,120.1568033,0,4350.51051,17.64070598,0,0,4.697691411,0,0,62.14032969,4.658458083,134.5824728,8.9526717,3.749852834,39.94356637,0,0,0,5.200205912,0,159.0645481,2.463574488,5.981331217,5.597620905,6.591835975,20.70192639,0,5.407376571,18.50052836,17.3827324,6782.122464
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 13_55_33_POM-75.DATA,N.A.,4,22min FAMEs AKM,2.076414193,0,0,2.772819226,0,8.191013533,0,5.530729742,213.6987684,0,14.0177547,3.745200422,521.4899274,204.3937646,4.102867313,53.64042589,24.55457814,0,853.697462,39.30044201,156.798675,12.54134126,50.34176434,8.536856151,0,130.2756327,5.202719628,30.70892269,5.764509391,207.3502021,13.49665092,5875.303865,37.49396513,2.120959882,0,5.468685651,4.449818645,0,34.31283925,8.208575373,160.3018431,14.68291186,11.46095658,54.11465923,0,0,0,2.807619299,0,98.3462959,0,6.968212943,3.249609945,5.768131256,34.54450512,0,5.170262722,12.75779456,17.67898062,10029.20967
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 14_47_53_POM-77.DATA,N.A.,4,22min FAMEs AKM,4.239300846,0,3.03465607,6.529046964,1.45846955,2.981878892,0,18.27395052,1023.259859,8.329948667,53.74351649,6.873713851,1028.978102,1154.430821,9.865460929,198.9730972,36.90624443,0,518.0408669,238.5706879,232.269752,9.341138945,271.3256765,12.73193389,0,378.9303758,15.50611615,62.44554388,35.15352469,256.192283,4.319064008,6768.506885,24.83125355,0,5.788190336,9.578369712,7.693631769,2.776487042,72.46236684,15.15442815,388.8014711,1.272491914,8.674381123,31.13896178,0,0,17.29118758,14.45535165,4.68186465,359.0752332,8.733177071,14.01644258,6.364193699,37.50676857,193.4085585,0,15.9806506,57.76640222,46.03239798,14778.287
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 15_14_02_POM-78.DATA,N.A.,4,22min FAMEs AKM,0,0,0,2.835115556,0,9.853533639,0,1.991429639,132.0270144,2.649575043,13.33576573,0,338.5963583,124.8517471,1.840436775,14.39704632,23.75950491,0,510.9153707,8.936847425,66.54192206,7.643447359,39.02754328,5.196472412,0,46.76092819,8.67833655,30.80090524,2.323764646,63.90006846,0,5216.960419,24.84245898,0,0,4.137711521,3.695261902,0,31.74106626,7.405845106,132.2440456,11.01243086,7.325791491,29.00628812,0,0,0,4.233477077,0,149.2438989,3.342497036,5.861984407,5.684165719,0,7.102694819,0,3.389317317,12.80998604,23.01021757,7324.07556
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 15_40_12_POM-79.DATA,N.A.,4,22min FAMEs AKM,7.123384178,0,1.778040818,6.51582764,0,20.35833119,0,0,195.2908201,4.785882613,14.11419802,5.353823332,388.0564621,110.3744153,8.055135647,27.40141237,26.09725339,0,277.6600123,4.714940634,150.7071326,0,56.9948787,0,0,50.64305804,29.40941551,77.98843283,3.465635183,240.4257478,0,6016.73716,13.00798882,4.111678106,0,4.499892877,0,0,107.4232901,3.01921224,122.0251806,12.78356871,11.21994843,30.79024552,0,0,0,3.929530579,4.078049485,182.0796667,0,7.435503288,4.404072061,0,6.226304977,0,4.550663597,17.37961146,23.14124091,9119.909034
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 17_24_51_POM-83.DATA,N.A.,4,22min FAMEs AKM,7.353215228,0,1.918866433,4.308797503,0,22.02694911,0,5.732693403,397.9699074,0,23.67241721,5.607779426,608.8280708,308.6326798,7.093850928,28.43124267,27.17704072,0,612.889105,23.81053548,178.0981516,9.97026458,100.8934416,8.732275555,0,99.07881481,7.478711039,32.63782488,6.470416464,133.4041466,0,5346.764626,29.79273713,0,3.794226057,7.184269932,4.842791572,3.894982474,33.34028953,24.20868997,291.9742965,11.21022346,12.96594783,43.83041048,0,0,0,10.30447547,3.479909645,216.2528294,7.031219334,8.635026545,9.17658988,5.910496858,27.56541869,0,7.926793862,24.05244875,33.77566663,9722.066679
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 17_51_05_POM-84.DATA,N.A.,4,22min FAMEs AKM,13.09306839,0,0,3.06636354,0,6.423939323,0,2.033113539,128.2223026,0,13.01956622,0,305.9431887,89.9869325,3.567278627,17.88899821,10.35040333,0,40.64953685,9.059032866,60.73238784,0,63.99594713,0,0,46.09688753,10.9856008,55.14374702,0,122.8369263,0,838.8684645,3.957718809,0,0,2.760152906,3.035273237,0,62.29632854,5.597459803,142.2883359,0,0,11.97171107,0,0,0,7.335094109,0,118.9020867,0,2.726553493,1.912182225,1.654648306,8.810464394,0,3.498964779,10.57454272,23.51581697,2432.620355
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 18_17_11_POM-85.DATA,N.A.,4,22min FAMEs AKM,12.68987778,0,0,3.274259124,0,7.947202236,1.462475469,3.114876804,174.0806766,2.633712665,18.04991861,0,434.3363388,140.8380718,6.109869899,21.24810877,17.17166192,0,77.76534742,16.26474045,69.10365598,0,122.1883261,0,0,48.58629444,6.638503013,26.23924276,2.145792186,86.73476573,0,2616.888267,9.528273722,5.335953407,0,7.265423319,4.112263844,2.22464337,37.81708497,10.85645868,229.4570193,5.809318329,8.577727144,16.85490261,0,0,0,8.006558787,0,151.2578822,3.401506014,5.837279125,7.172911287,2.079386362,16.85534434,12.96170335,5.059683105,11.41372578,18.7576047,4659.702179
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 18_43_21_POM-86.DATA,N.A.,4,22min FAMEs AKM,12.53031836,0,0,0,0,4.560850274,0,0,132.3218229,0,10.29796551,0,246.4362465,88.22529985,3.836790386,12.5646961,5.642592206,0,35.39155321,5.757291218,38.47215567,0,35.77281004,0,0,25.26654103,2.003339427,17.13606491,0,32.95417951,0,437.5752664,2.705689253,0,0,0,0,0,11.98289196,4.152111396,71.16729091,0,0,9.382479644,0,0,0,0,0,46.8518635,0,2.774116953,0,0,7.08909271,0,0,8.333440805,17.63815328,1400.028001
